"year","acousticness","duration","energy","explicit","key","liveness","loudness","mode","tempo","pop.class"
1989,0.168,283280,0.872,0,"A",0.0545,-6.211,0,98.452,"C"
1974,0.156,242653,0.796,1,"B",0.0881,-8.339,1,130.316,"C"
1963,0.627,147942,0.413,0,"G",0.433,-5.882,0,108.851,"C"
1992,0.727,176880,0.246,0,"A",0.0781,-13.41,0,151.255,"C"
1971,0.579,262429,0.414,1,"G",0.104,-14.014,1,129.909,"C"
2020,0.128,107771,0.715,1,"Ab",0.0898,-3.377,1,120.106,"A"
1956,0.755,155013,0.612,1,"Db",0.0855,-7.878,1,108.559,"D"
1997,0.126,277133,0.709,0,"C",0.205,-3.597,0,91.018,"C"
1941,0.886,169800,0.492,1,"Bb",0.248,-9.38,1,108.161,"D"
1954,0.994,251093,0.166,0,"G",0.165,-20.667,0,77.238,"D"
2016,0.072,177600,0.646,0,"Bb",0.0923,-6.475,0,112.019,"A"
2006,0.0235,228013,0.671,0,"B",0.0826,-8.971,0,93.704,"B"
1994,0.000484,241360,0.934,0,"D",0.113,-6.177,0,120.251,"B"
1978,0.0533,316799,0.537,1,"F",0.144,-15.894,1,105.139,"C"
1995,0.0468,261178,0.928,0,"G",0.0873,-3.46,0,115.127,"B"
1989,0.00179,76240,0.938,0,"C",0.241,-4.423,0,79.139,"C"
1970,0.354,155600,0.625,0,"Bb",0.107,-7.166,0,94.152,"C"
1962,0.851,248867,0.124,0,"Eb",0.0825,-20.261,0,100.95,"D"
1975,0.332,202060,0.577,1,"E",0.0782,-10.708,1,77.239,"C"
1982,1.41e-05,122840,0.958,1,"Bb",0.389,-6.662,1,132.167,"C"
1984,0.00903,346160,0.752,1,"A",0.0625,-11.653,1,149.681,"C"
1955,0.794,189614,0.756,0,"Bb",0.0755,-7.298,0,128.154,"D"
1971,0.701,245907,0.333,0,"A",0.051,-11.233,0,150.873,"D"
1968,0.0102,222160,0.75,0,"F",0.233,-8.049,0,116.821,"C"
2005,0.000625,203733,0.662,0,"A",0.117,-6.885,0,102.951,"B"
1983,0.0029,218427,0.97,0,"E",0.561,-5.432,0,103.697,"C"
1996,0.0782,206440,0.709,0,"C",0.199,-12.298,0,114.117,"A"
2002,0.17,250693,0.758,0,"E",0.189,-6.076,0,129.943,"A"
1979,0.0729,167560,0.8,1,"B",0.319,-6.043,1,129.507,"C"
2009,0.151,228867,0.661,0,"D",0.233,-8.236,0,126.007,"B"
1962,0.831,249613,0.124,0,"Eb",0.0862,-20.537,0,104.276,"C"
1937,0.986,167107,0.384,1,"C",0.11,-8.142,1,124.945,"D"
1995,0.102,355373,0.668,1,"E",0.0943,-13.439,1,105.697,"B"
2000,0.0579,238840,0.705,0,"G",0.321,-6.231,0,86.404,"B"
2014,0.678,250093,0.435,0,"E",0.0928,-8.795,0,143.95,"B"
2013,0.00028,213741,0.987,1,"F",0.335,-3.515,1,162.005,"B"
2005,0.0329,255640,0.809,0,"C",0.39,-6.151,0,115.051,"B"
1984,0.961,171507,0.111,1,"G",0.305,-19.696,1,74.005,"C"
2006,0.881,295867,0.583,1,"E",0.104,-11.235,1,119.078,"B"
2004,0.189,280200,0.413,1,"B",0.0805,-6.681,1,143.988,"B"
1947,0.9,138548,0.52,1,"G",0.366,-8.549,1,175.275,"D"
1957,0.907,378893,0.326,0,"Ab",0.118,-9.295,0,128.246,"D"
1940,0.168,102350,0.131,0,"G",0.507,-18.975,0,80.104,"D"
2020,0.901,193208,0.168,1,"E",0.134,-13.682,1,82.574,"A"
2013,0.000749,176250,0.924,0,"Ab",0.0608,-4.548,0,128.031,"D"
1983,0.000626,254560,0.886,0,"G",0.63,-7.619,0,99.286,"C"
1950,0.822,216623,0.0726,1,"B",0.638,-23.808,1,109.398,"D"
1949,0.862,103267,0.38,0,"F",0.684,-11.578,0,111.109,"D"
1978,0.407,244947,0.288,0,"D",0.252,-14.738,0,121.891,"C"
1930,0.995,197493,0.0795,0,"Gb",0.125,-15.403,0,117.78,"D"
2019,0.931,209500,0.0355,1,"E",0.082,-28.246,1,66.56,"A"
1962,0.591,122627,0.376,0,"Eb",0.0621,-7.134,0,183.614,"C"
2018,0.00235,320280,0.828,1,"E",0.0602,-4.512,1,107.995,"A"
1986,0.0131,362800,0.963,1,"G",0.14,-5.736,1,137.212,"C"
1981,0.778,233467,0.428,0,"F",0.2,-9.142,0,136.634,"C"
1996,0.417,343693,0.545,0,"Db",0.79,-14.277,0,90.4,"B"
1945,0.11,118600,0.153,0,"Db",0.224,-21.575,0,171.26,"D"
1967,0.875,145147,0.262,1,"G",0.125,-11.362,1,134.812,"C"
1963,0.54,149747,0.478,0,"F",0.244,-11.275,0,110.665,"D"
1945,0.987,503693,0.144,0,"F",0.262,-20.517,0,69.248,"D"
1969,0.666,326293,0.303,1,"E",0.112,-13.39,1,79.202,"B"
1954,0.87,161160,0.301,0,"Ab",0.133,-8.675,0,120.791,"C"
1957,0.798,976800,0.224,1,"F",0.462,-14.059,1,116.485,"D"
1977,0.658,178027,0.513,0,"A",0.0654,-10.773,0,132.11,"C"
1948,0.904,228533,0.454,0,"C",0.0936,-12.964,0,132.125,"D"
1992,0.337,263240,0.793,0,"D",0.348,-8.292,0,102.553,"C"
1975,0.354,205493,0.788,0,"E",0.305,-4.326,0,129.62,"A"
2006,0.097,266160,0.735,1,"Ab",0.154,-6.439,1,159.055,"C"
1997,0.672,242560,0.291,0,"Ab",0.258,-11.476,0,75.999,"B"
1954,0.656,197267,0.279,0,"Eb",0.316,-11.495,0,85.419,"D"
1942,0.641,216042,0.296,1,"G",0.392,-16.452,1,135.295,"D"
1992,0.874,285573,0.268,0,"G",0.0857,-13.184,0,150.061,"B"
1942,0.988,131161,0.287,0,"C",0.26,-9.106,0,123.247,"D"
1987,0.571,270040,0.329,0,"Bb",0.145,-13.647,0,127.974,"B"
1994,0.0189,266160,0.419,1,"E",0.234,-11.927,1,76.931,"C"
1969,0.299,158747,0.48,0,"A",0.165,-10.925,0,91.311,"B"
1999,0.59,164533,0.442,0,"C",0.0665,-10.767,0,188.765,"C"
1935,0.698,339632,0.192,0,"A",0.229,-19.563,0,57.323,"D"
1960,0.894,106107,0.22,1,"A",0.107,-14.993,1,87.475,"C"
2011,0.408,334533,0.499,0,"A",0.125,-7.263,0,72.913,"B"
1932,0.882,180000,0.363,1,"D",0.154,-6.175,1,126.501,"D"
1991,0.00688,193800,0.801,0,"G",0.208,-11.835,0,186.564,"C"
1959,0.586,89027,0.708,0,"C",0.633,-13.355,0,100.428,"D"
1942,0.994,263693,0.0223,0,"Db",0.131,-29.648,0,94.745,"D"
1978,0.0355,396227,0.657,1,"E",0.427,-9.268,1,78.329,"C"
1992,0.0424,169600,0.809,0,"G",0.21,-7.884,0,92.487,"C"
1997,0.141,318373,0.455,0,"G",0.135,-12.436,0,102.09,"A"
1995,0.448,125133,0.449,0,"G",0.123,-11.455,0,125.422,"C"
1987,0.0598,170960,0.969,0,"C",0.947,-5.324,0,164.234,"C"
1942,0.899,163573,0.526,1,"F",0.0281,-9.598,1,173.543,"D"
1949,0.669,1220467,0.123,0,"B",0.289,-20.217,0,104.871,"D"
1953,0.101,82173,0.794,1,"D",0.0912,-5.027,1,115.601,"D"
2015,0.337,254693,0.535,1,"Eb",0.105,-8.136,1,96.989,"A"
1935,0.298,100100,0.128,1,"B",0.4,-17.013,1,162.993,"D"
1995,0.347,215440,0.606,0,"F",0.0907,-10.414,0,151.742,"C"
2007,0.102,198217,0.839,0,"Ab",0.0735,-3.988,0,71.977,"B"
1978,0.0809,396160,0.37,0,"C",0.0873,-14.353,0,95.007,"C"
1972,0.226,210333,0.225,0,"Ab",0.116,-14.926,0,117.839,"B"
1975,0.73,203800,0.37,0,"Gb",0.369,-12.825,0,183.27,"C"
1965,0.916,244173,0.0369,0,"G",0.105,-23.45,0,123.391,"C"
1990,0.948,238787,0.153,1,"Gb",0.0798,-20.708,1,131.997,"C"
1997,0.246,164320,0.554,0,"C",0.259,-6.94,0,105.97,"C"
2014,0.653,226220,0.443,1,"F",0.103,-9.614,1,127.084,"B"
1963,0.655,161640,0.49,0,"Eb",0.355,-12.176,0,134.629,"C"
1969,0.455,256653,0.366,0,"D",0.11,-11.848,0,106.602,"C"
1999,0.0432,125333,0.716,0,"A",0.113,-7.983,0,173.971,"B"
1991,2.55e-05,301920,0.912,0,"Db",0.106,-4.556,0,116.761,"A"
1990,0.000441,97933,0.996,0,"E",0.0451,-4.026,0,122.463,"C"
1957,0.51,137893,0.259,1,"F",0.0672,-12.505,1,138.664,"C"
1937,0.724,170333,0.438,1,"Db",0.159,-13.778,1,137.186,"D"
2020,0.236,212850,0.689,0,"Gb",0.114,-5.616,0,144.958,"A"
1948,0.995,192284,0.313,0,"A",0.22,-12.041,0,122.892,"D"
1993,0.0313,209960,0.712,0,"Eb",0.291,-9.878,0,121.041,"B"
1952,0.88,508200,0.406,0,"D",0.12,-21.424,0,81.777,"D"
2018,0.00215,208300,0.932,0,"B",0.146,-5.622,0,102.065,"A"
1971,0.0207,336706,0.725,1,"C",0.123,-11.683,1,134.684,"C"
2018,0.049,159595,0.585,1,"A",0.155,-7.576,1,102.331,"A"
1975,0.564,253027,0.126,1,"C",0.437,-20.44,1,119.388,"C"
1963,0.805,133000,0.368,0,"D",0.164,-10.501,0,131.357,"C"
1954,0.692,153507,0.361,0,"G",0.107,-6.009,0,121.807,"D"
1975,0.000485,242640,0.468,0,"D",0.0618,-14.764,0,146.359,"D"
1948,0.985,186853,0.277,0,"Db",0.106,-10.904,0,87.502,"D"
2020,0.198,151011,0.61,0,"B",0.114,-6.79,0,88.995,"A"
2008,0.942,173293,0.151,0,"Gb",0.0846,-17.53,0,90.979,"B"
1940,0.992,191547,0.295,1,"G",0.153,-16.985,1,162.242,"D"
2000,0.553,147693,0.486,0,"D",0.263,-5.834,0,115.869,"B"
1929,0.298,196054,0.184,0,"G",0.4,-21.56,0,92.358,"D"
2008,0.0118,197733,0.979,1,"Gb",0.0741,-4.525,1,93.195,"B"
1991,0.995,443750,0.0386,1,"C",0.0614,-27.462,1,79.971,"C"
1962,0.7,148413,0.765,1,"B",0.0471,-12.488,1,126.073,"D"
1989,0.685,256267,0.391,0,"Bb",0.479,-9.131,0,122.472,"B"
1960,0.975,572400,0.147,0,"F",0.288,-18.736,0,118.796,"C"
2007,0.937,281867,0.112,0,"Db",0.101,-15.094,0,85.796,"B"
2009,0.211,225387,0.786,0,"E",0.0854,-5.583,0,115.282,"B"
2015,0.122,152137,0.685,0,"G",0.113,-5.276,0,100.953,"B"
1996,0.00801,233667,0.491,1,"B",0.108,-10.194,1,79.015,"C"
2007,0.0353,242507,0.684,0,"C",0.206,-5.759,0,100.006,"B"
1968,0.119,451093,0.38,0,"C",0.214,-10.507,0,133.01,"C"
1959,0.947,545427,0.0236,0,"G",0.146,-22.903,0,117.398,"D"
2010,0.0132,321747,0.9,0,"C",0.436,-4.703,0,102.039,"B"
1935,0.902,177084,0.278,1,"E",0.25,-12.154,1,114.066,"D"
1939,0.842,236067,0.348,0,"Ab",0.704,-15.792,0,122.475,"D"
1975,0.449,506400,0.356,0,"Gb",0.109,-12.431,0,124.266,"C"
2000,0.303,180267,0.694,0,"A",0.132,-7.511,0,116.589,"C"
1993,0.129,213160,0.486,0,"D",0.11,-6.531,0,127.314,"B"
1956,0.892,204440,0.254,0,"Ab",0.217,-11.397,0,84.37,"B"
2013,0.00545,301941,0.839,0,"Db",0.0739,-4.41,0,82.53,"B"
2000,0.143,236493,0.408,1,"Db",0.11,-11.257,1,136.014,"B"
1943,0.992,87600,0.146,0,"G",0.903,-17.171,0,113.006,"D"
1958,0.853,147067,0.255,1,"D",0.075,-10.94,1,115.52,"D"
1947,0.992,186857,0.282,1,"E",0.183,-8.38,1,118.224,"D"
1949,0.953,164947,0.242,0,"D",0.194,-12.155,0,175.335,"D"
1936,0.986,203213,0.314,0,"Eb",0.156,-8.636,0,97.742,"D"
2006,0.000863,200440,0.967,1,"Bb",0.205,-3.251,1,186.335,"B"
2008,0.00888,237240,0.795,0,"B",0.301,-3.04,0,175.931,"B"
1975,0.383,223000,0.624,0,"C",0.531,-11.901,0,133.732,"C"
1981,0.14,235000,0.763,1,"Ab",0.0579,-11.545,1,175.354,"C"
2014,0.0142,204187,0.737,0,"Eb",0.314,-5.75,0,158.05,"A"
1930,0.995,177345,0.23,1,"Eb",0.28,-13.391,1,138.211,"D"
1970,0.0398,246293,0.94,0,"D",0.0567,-7.927,0,91.242,"B"
1979,0.0829,195693,0.632,1,"B",0.0854,-8.472,1,169.473,"C"
2012,0.000199,141813,0.961,0,"A",0.365,-3.993,0,186.287,"B"
1937,0.928,199467,0.181,0,"C",0.0691,-13.593,0,91.972,"D"
2016,0.00548,118393,0.554,0,"G",0.0995,-6.417,0,104.01,"A"
2003,0.266,203987,0.579,1,"D",0.197,-9.928,1,140.345,"B"
1964,0.832,1219933,0.145,0,"Db",0.25,-14.836,0,91.494,"D"
1967,0.0411,259333,0.678,0,"A",0.653,-10.969,0,90.244,"C"
1971,0.98,116133,0.122,0,"A",0.124,-13.004,0,65.314,"C"
1987,0.878,197627,0.22,0,"Ab",0.125,-17.47,0,90.267,"B"
2003,0.763,130067,0.304,0,"D",0.126,-10.33,0,74.87,"C"
2000,0.502,236667,0.51,0,"E",0.112,-10.804,0,144.947,"B"
2018,0.0912,180036,0.672,1,"Gb",0.0924,-4.809,1,128.068,"D"
1976,0.121,175573,0.582,1,"B",0.068,-8.585,1,137.284,"C"
1941,0.992,282840,0.164,0,"Eb",0.0813,-18.258,0,127.939,"D"
1965,0.627,221493,0.648,0,"G",0.723,-8.597,0,129.213,"D"
1981,0.931,343987,0.29,0,"D",0.118,-16.097,0,79.389,"B"
1969,0.0503,177440,0.641,0,"Ab",0.121,-8.291,0,146.84,"B"
2008,0.114,206453,0.892,0,"Bb",0.0619,-3.905,0,91.518,"B"
2020,0.0411,180000,0.766,1,"B",0.116,-4.799,1,160.095,"A"
1997,0.00783,272093,0.507,1,"B",0.0827,-11.118,1,178.931,"C"
1965,0.55,149973,0.383,1,"G",0.369,-14.655,1,114.846,"C"
1937,0.989,215934,0.107,1,"Eb",0.485,-12.608,1,79.093,"D"
1963,0.707,150760,0.478,0,"Gb",0.398,-9.776,0,109.405,"D"
1955,0.616,428773,0.246,1,"A",0.336,-12.809,1,169.457,"D"
1963,0.836,186800,0.144,0,"Db",0.0908,-15.863,0,100.595,"C"
1933,0.981,188600,0.0478,1,"F",0.158,-12.722,1,87.4,"C"
1961,0.703,136973,0.331,0,"Ab",0.159,-15.94,0,107.828,"D"
2005,0.408,152613,0.821,0,"G",0.0539,-4.073,0,145.052,"B"
2001,0.904,193933,0.193,0,"A",0.33,-16.435,0,96.555,"C"
1963,0.746,272533,0.374,0,"C",0.283,-10.78,0,101.321,"B"
2006,0.839,226973,0.391,1,"C",0.227,-8.607,1,144.069,"A"
2004,0.819,210267,0.133,0,"A",0.283,-20.707,0,108.331,"B"
1988,0.837,243299,0.177,0,"Db",0.107,-23.449,0,104.065,"B"
2003,0.164,264067,0.832,0,"Db",0.667,-3.539,0,82.136,"B"
2020,0.73,177791,0.443,0,"G",0.101,-3.743,0,97.194,"A"
1926,0.985,174573,0.25,0,"F",0.0817,-13.847,0,107.301,"D"
2010,0.0728,295920,0.603,0,"F",0.111,-5.696,0,96.888,"A"
1961,0.554,143733,0.427,0,"D",0.0248,-11.543,0,123.112,"B"
1988,0.0564,248907,0.722,1,"C",0.105,-12.223,1,115.438,"C"
1961,0.792,198733,0.312,0,"Eb",0.182,-15.65,0,79.2,"D"
1962,0.87,471200,0.179,0,"Eb",0.122,-21.905,0,92.597,"C"
1974,0.435,195267,0.721,0,"A",0.452,-13.429,0,100.359,"B"
1973,0.245,277333,0.635,0,"F",0.102,-11.954,0,109.394,"B"
2010,0.115,179867,0.75,0,"Bb",0.0909,-5.092,0,97.229,"B"
1945,0.839,219667,0.39,0,"Bb",0.212,-20.811,0,155.542,"D"
1993,0.0889,265590,0.524,0,"C",0.3,-17.369,0,71.309,"B"
2015,0.135,56152,0.989,0,"Db",0.47,-17.595,0,118.485,"A"
1985,0.00416,164613,0.727,0,"Bb",0.178,-14.765,0,149.694,"C"
1948,0.918,174800,0.368,0,"Eb",0.192,-10.194,0,114.33,"D"
1996,0.188,220893,0.459,1,"Db",0.35,-8.783,1,104.744,"B"
1979,0.191,275733,0.573,0,"E",0.615,-11.357,0,113.076,"C"
1955,0.451,430360,0.742,0,"C",0.0859,-8.699,0,134.246,"D"
1965,0.623,159507,0.353,0,"Bb",0.0658,-10.974,0,160.797,"C"
1969,0.306,141507,0.497,0,"G",0.043,-10.656,0,114.523,"A"
1981,0.377,236707,0.493,0,"F",0.0912,-14.793,0,113.978,"C"
2009,0.371,201507,0.833,0,"Db",0.208,-3.865,0,179.846,"B"
2008,0.0417,187360,0.895,0,"E",0.252,-4.069,0,140.044,"A"
1989,0.341,220000,0.489,0,"G",0.113,-11.008,0,130.57,"C"
2006,0.414,305227,0.4,0,"F",0.0966,-8.549,0,132.062,"B"
2018,0.358,141928,0.488,0,"Ab",0.357,-11.178,0,109.9,"A"
1982,0.386,233987,0.593,0,"C",0.299,-9.548,0,119.177,"C"
1954,0.97,80493,0.0601,1,"D",0.13,-17.741,1,178.577,"D"
1980,0.107,205600,0.641,1,"D",0.0606,-9.39,1,135.013,"B"
1944,0.995,178912,0.103,0,"B",0.117,-12.306,0,120.134,"D"
1995,0.564,204934,0.648,0,"A",0.151,-8.292,0,135.666,"B"
2005,0.783,289680,0.548,0,"Db",0.132,-9.087,0,133.005,"B"
1945,0.873,187067,0.365,0,"Db",0.196,-12.48,0,93.879,"D"
1961,0.826,156093,0.41,1,"D",0.109,-9.464,1,123.573,"D"
1982,0.00785,478107,0.756,1,"B",0.0927,-6.516,1,118.56,"B"
1952,0.982,182733,0.12,0,"Db",0.144,-21.015,0,68.004,"D"
1967,0.721,255002,0.189,0,"G",0.0939,-10.726,0,120.142,"B"
1992,0.000148,168600,0.96,1,"Gb",0.208,-9.551,1,93.867,"B"
2003,0.0875,231867,0.786,1,"A",0.0945,-3.601,1,79.785,"B"
2012,0.172,209027,0.752,0,"Bb",0.134,-6.065,0,76.679,"B"
1935,0.849,179357,0.57,0,"F",0.315,-10.129,0,106.014,"D"
1950,0.99,162533,0.249,0,"Bb",0.306,-14.186,0,94.536,"D"
2017,0.306,213467,0.623,1,"E",0.139,-8.639,1,78.84,"B"
2019,0.175,150333,0.618,1,"B",0.117,-4.585,1,84.259,"A"
1992,0.38,121653,0.374,0,"B",0.0692,-13.289,0,125.821,"B"
1957,0.986,584453,0.0431,0,"Bb",0.0776,-21.549,0,70.618,"D"
2003,0.000338,137120,0.922,0,"E",0.0802,-3.274,0,178.045,"B"
1984,0.149,189440,0.0713,0,"C",0.0797,-23.372,0,136.352,"C"
1996,0.219,131240,0.962,0,"C",0.216,-7.18,0,110.725,"C"
1980,0.224,240400,0.274,1,"A",0.0715,-14.507,1,111.501,"C"
2011,0.145,130907,0.392,0,"Bb",0.104,-13.024,0,98.041,"B"
2013,0.0258,187907,0.755,1,"C",0.329,-8.868,1,99.764,"B"
1942,0.992,80680,0.164,1,"C",0.0772,-18.395,1,105.956,"D"
2003,0.291,208840,0.483,0,"Db",0.172,-9.423,0,104.654,"C"
1946,0.995,171671,0.17,0,"Db",0.365,-13.386,0,66.783,"D"
1961,0.761,164107,0.101,0,"C",0.102,-17.673,0,80.424,"D"
1983,0.224,324427,0.885,1,"A",0.0661,-4.805,1,86.194,"C"
1996,0.957,158013,0.572,0,"A",0.107,-9.415,0,112.832,"B"
1981,0.107,255067,0.497,1,"Gb",0.302,-6.726,1,126.196,"C"
1980,0.303,366707,0.539,0,"F",0.189,-13.084,0,134.223,"B"
2002,0.665,208760,0.383,0,"C",0.116,-7.031,0,83.086,"C"
1973,0.979,271693,0.295,0,"F",0.663,-15.146,0,98.175,"C"
1966,0.0498,131240,0.904,0,"A",0.108,-9.574,0,122.326,"D"
1980,0.798,242547,0.369,0,"G",0.238,-14.582,0,79.677,"C"
2019,0.0815,216893,0.665,1,"D",0.216,-5.188,1,151.976,"A"
1983,0.308,207480,0.559,0,"C",0.985,-9.2,0,75.876,"B"
1967,0.577,147093,0.278,1,"C",0.112,-14.403,1,73.477,"C"
1951,0.966,111333,0.351,0,"Ab",0.176,-16.765,0,76.43,"D"
1999,0.625,540360,0.608,0,"Db",0.616,-9.225,0,177.751,"C"
2017,0.000569,189613,0.673,1,"E",0.104,-4.017,1,121.986,"A"
1956,0.92,203133,0.0489,0,"Db",0.139,-20.368,0,105.928,"D"
2003,0.0149,298600,0.724,1,"Gb",0.355,-5.799,1,84.038,"B"
2013,0.538,230493,0.863,0,"F",0.103,-3.455,0,134.461,"B"
2008,0.00343,176547,0.758,0,"Gb",0.0848,-5.731,0,141.001,"B"
1930,0.992,182039,0.235,0,"G",0.246,-11.122,0,65.942,"D"
1946,0.756,410547,0.164,0,"A",0.161,-17.529,0,177.407,"D"
1987,0.000869,341333,0.941,1,"B",0.0393,-10.443,1,105.155,"B"
2011,0.375,96234,0.348,0,"C",0.172,-17.67,0,94.632,"B"
1937,0.776,259096,0.313,0,"C",0.191,-11.965,0,106.177,"D"
1930,0.994,171468,0.1,0,"G",0.182,-10.708,0,112.712,"D"
1989,0.039,212360,0.879,0,"C",0.407,-8.722,0,130.569,"C"
1979,0.0068,296507,0.88,0,"A",0.0826,-6.393,0,143.358,"C"
1963,0.89,217400,0.243,0,"E",0.249,-17.085,0,110.535,"A"
1947,0.995,159374,0.128,0,"F",0.137,-27.375,0,153.813,"D"
1952,0.995,203704,0.163,1,"Gb",0.115,-17.853,1,69.495,"D"
2006,0.111,202680,0.848,0,"C",0.378,-4.498,0,90.575,"B"
1978,0.61,358653,0.165,0,"C",0.088,-15.231,0,79.603,"C"
2006,0.127,229360,0.949,0,"Gb",0.135,-4.758,0,91.954,"A"
2003,0.00169,294419,0.79,0,"G",0.193,-6.438,0,126.995,"B"
1938,0.958,175177,0.434,0,"A",0.642,-13.14,0,117.745,"D"
1994,0.000885,293693,0.81,1,"F",0.0892,-8.865,1,99.313,"B"
2005,0.568,174467,0.573,0,"Db",0.062,-9.106,0,105.795,"B"
2009,0.334,243227,0.709,1,"E",0.142,-4.602,1,78.089,"B"
2020,0.508,280111,0.348,1,"Db",0.154,-15.193,1,87.534,"C"
2015,0.194,93452,4.28e-05,0,"D",0.718,-18.683,0,0,"B"
1984,0.0166,445664,0.552,1,"Gb",0.0844,-6.502,1,122.802,"C"
2013,0.0464,197053,0.943,0,"F",0.137,-3.542,0,198.062,"A"
1994,0.264,139920,0.542,0,"Db",0.056,-9.014,0,185.949,"C"
2011,0.0372,214080,0.848,0,"C",0.122,-5.841,0,128.009,"A"
2018,0.305,185143,0.636,0,"Db",0.0621,-8.473,0,139.983,"B"
2007,0.000225,274613,0.7,0,"G",0.395,-5.732,0,172.02,"B"
2020,0.175,215058,0.548,1,"Gb",0.088,-6.545,1,85.017,"A"
2019,0.0131,179773,0.599,1,"D",0.0711,-8.663,1,159.966,"A"
2018,0.354,188560,0.745,1,"B",0.104,-3.695,1,94.014,"A"
1974,0.289,184067,0.767,0,"F",0.123,-7.65,0,109.868,"C"
1951,0.943,186803,0.248,0,"Eb",0.243,-12.879,0,127.866,"D"
1965,0.243,182560,0.514,1,"F",0.147,-12.509,1,123.658,"C"
1974,0.884,149760,0.368,0,"E",0.0858,-11.892,0,91.864,"C"
1930,0.92,168413,0.759,1,"Eb",0.105,-5.226,1,105.667,"D"
2013,0.0155,239987,0.829,0,"D",0.077,-3.674,0,86.03,"B"
2006,0.0037,195520,0.973,0,"G",0.325,-1.945,0,99.331,"A"
1956,0.782,180693,0.281,0,"A",0.106,-8.556,0,112.261,"D"
1985,0.00539,114080,0.766,0,"Ab",0.109,-12.861,0,136.143,"B"
1990,0.874,236347,0.394,0,"C",0.102,-14.765,0,107.905,"C"
1953,0.809,343427,0.622,0,"A",0.071,-4.677,0,183.974,"D"
2016,0.0409,226587,0.918,0,"G",0.342,-4.306,0,150.035,"B"
1957,0.826,137093,0.326,1,"A",0.104,-10.563,1,81.555,"D"
1988,0.579,327467,0.875,1,"F",0.0937,-8.363,1,96.411,"C"
1996,0.012,225493,0.698,1,"Gb",0.135,-7.686,1,169.287,"C"
2006,0.21,212933,0.671,0,"G",0.0869,-7.109,0,79.493,"B"
1998,0.00532,250360,0.976,1,"A",0.22,-6.113,1,164.656,"B"
2002,0.000152,189933,0.865,0,"A",0.266,-6.101,0,174.361,"C"
1968,0.751,170760,0.371,0,"Eb",0.289,-11.225,0,178.848,"C"
1966,0.188,161667,0.818,1,"D",0.0917,-8.997,1,171.51,"C"
2009,0.00121,218267,0.85,0,"Bb",0.129,-4.469,0,120.995,"B"
1941,0.992,197180,0.28,0,"Ab",0.564,-12.117,0,181.946,"D"
1953,0.981,44293,0.129,0,"Bb",0.705,-24.681,0,137.158,"D"
1932,0.891,232765,0.193,0,"Ab",0.111,-17.113,0,122.435,"D"
1947,0.99,195844,0.293,0,"E",0.255,-14.186,0,110.423,"D"
1952,0.959,231000,0.177,1,"D",0.748,-18.674,1,82.117,"D"
1927,0.995,146627,0.16,1,"B",0.104,-22.608,1,124.192,"D"
2002,0.201,196952,0.717,0,"Ab",0.0458,-4.224,0,168.999,"B"
1974,0.0943,236828,0.805,0,"Bb",0.223,-5.093,0,124.552,"C"
1931,0.694,129000,0.203,1,"Eb",0.18,-20.61,1,100.248,"D"
1991,0.000288,227733,0.959,0,"F",0.0507,-6.227,0,172.186,"B"
1975,0.454,261373,0.555,0,"Bb",0.0826,-10.276,0,95.1,"B"
1977,0.00746,186093,0.979,1,"A",0.865,-5.065,1,103.039,"B"
2019,0.0247,200107,0.586,1,"E",0.132,-6.946,1,97.981,"A"
1976,0.602,225093,0.6,0,"E",0.412,-10.406,0,123.448,"C"
1987,0.101,196760,0.381,0,"Bb",0.127,-14.912,0,99.314,"C"
2004,0.0581,248680,0.633,0,"Ab",0.281,-3.56,0,121.003,"A"
2002,0.699,194160,0.692,1,"A",0.177,-4.67,1,90.193,"A"
1954,0.992,197867,0.17,1,"C",0.229,-17.5,1,129.915,"D"
1952,0.0583,97900,0.29,1,"D",0.457,-17.438,1,128.24,"D"
2014,0.272,337640,0.491,1,"Bb",0.111,-8.807,1,91.935,"A"
1987,0.667,251760,0.467,0,"F",0.0295,-8.925,0,100.139,"A"
1928,0.989,139966,0.319,0,"Eb",0.152,-10.844,0,140.048,"D"
1987,0.23,214107,0.734,0,"G",0.139,-9.271,0,131.464,"C"
1950,0.958,730533,0.0124,0,"Db",0.0763,-30.441,0,74.884,"D"
1961,0.783,409827,0.432,0,"C",0.675,-15.782,0,142.825,"C"
2009,0.0832,164733,0.89,0,"C",0.0892,-3.877,0,123.002,"B"
1963,0.747,300107,0.247,0,"G",0.0745,-15.929,0,109.646,"B"
1946,0.954,273160,0.173,1,"Bb",0.383,-17.057,1,78.917,"D"
1927,0.952,191947,0.523,0,"G",0.173,-5.118,0,168.715,"D"
1926,0.817,179520,0.309,0,"F",0.163,-16.244,0,116.148,"D"
1930,0.966,89827,0.443,0,"G",0.401,-12.13,0,116.161,"D"
1967,0.186,134040,0.284,0,"G",0.0875,-14.952,0,109.257,"C"
1977,0.414,184640,0.531,0,"G",0.6,-10.004,0,137.273,"C"
1971,0.0371,415227,0.482,0,"E",0.104,-9.421,0,134.801,"C"
2014,0.0419,277333,0.539,0,"D",0.0783,-9.318,0,89.966,"B"
1964,0.58,162733,0.777,0,"G",0.0307,-12.979,0,89.43,"C"
2017,0.213,179016,0.379,1,"A",0.0969,-9.351,1,82.531,"A"
1985,0.907,153493,0.319,0,"C",0.281,-7.074,0,81.489,"C"
